mean_intensity,std_intensity,center_brightness,left_right_asymmetry,upper_lower_difference,edge_strength,hotspot_fraction,center_hotspot_fraction,intensity_p95,scan_pattern
0.579607367515564,0.09151879698038101,0.48214805126190186,0.02388700656592846,0.05238920450210571,0.013675367459654808,0.00482177734375,0.015625,0.6784313917160034,Localized Nodule-like Pattern
0.5740935802459717,0.09362149238586426,0.46092504262924194,0.015622604638338089,0.05092334747314453,0.013025874271988869,0.001220703125,0.000244140625,0.6745098233222961,Normal-like Scan
0.5743389129638672,0.09377503395080566,0.46110600233078003,0.015605851076543331,0.049604594707489014,0.01291748695075512,0.0010986328125,0.000244140625,0.6745098233222961,Normal-like Scan
0.5798969268798828,0.0914144366979599,0.4799632430076599,0.02423933520913124,0.03961443901062012,0.013663316145539284,0.0048828125,0.015380859375,0.6784313917160034,Localized Nodule-like Pattern
0.5799493789672852,0.09164098650217056,0.48216816782951355,0.024274282157421112,0.04031580686569214,0.013683868572115898,0.00433349609375,0.01318359375,0.6784313917160034,Localized Nodule-like Pattern
0.6016027331352234,0.09105198830366135,0.5623870491981506,0.052407898008823395,0.06595432758331299,0.009917302057147026,0.030029296875,0.111572265625,0.7254902124404907,Mass-like Pattern
0.6017706990242004,0.09598078578710556,0.5375698804855347,0.05773591250181198,0.06552731990814209,0.009904038161039352,0.02850341796875,0.08056640625,0.7254902124404907,Mass-like Pattern
0.5743018388748169,0.0935705155134201,0.4614410996437073,0.015015605837106705,0.05019289255142212,0.013025504536926746,0.001220703125,0.001220703125,0.6745098233222961,Normal-like Scan
0.5794931650161743,0.09204795956611633,0.4736299514770508,0.023790787905454636,0.0466499924659729,0.013511955738067627,0.0042724609375,0.009765625,0.6784313917160034,Localized Nodule-like Pattern
0.5744109153747559,0.09332206100225449,0.46155694127082825,0.015355488285422325,0.04949301481246948,0.013099117204546928,0.00164794921875,0.001953125,0.6745098233222961,Normal-like Scan
0.5746139287948608,0.09344782680273056,0.4616306722164154,0.014774337410926819,0.05015462636947632,0.012975581921637058,0.00146484375,0.0,0.6745098233222961,Normal-like Scan
0.6016958355903625,0.08342934399843216,0.5675609111785889,0.03725920990109444,0.0351184606552124,0.010034876875579357,0.02337646484375,0.087158203125,0.7137255072593689,Mass-like Pattern
0.5796412825584412,0.09131060540676117,0.4831112325191498,0.024412628263235092,0.03911459445953369,0.01372016966342926,0.0048828125,0.0146484375,0.6817631721496582,Localized Nodule-like Pattern
0.5744078159332275,0.09374630451202393,0.4611471891403198,0.01546606793999672,0.049616992473602295,0.01307359803467989,0.00128173828125,0.000732421875,0.6745098233222961,Normal-like Scan
0.6018574237823486,0.0882183387875557,0.5528731942176819,0.05480813980102539,0.022760629653930664,0.010110661387443542,0.02545166015625,0.097900390625,0.7137255072593689,Mass-like Pattern
0.5741208791732788,0.0937974750995636,0.46060338616371155,0.015145814046263695,0.04965859651565552,0.012966111302375793,0.001220703125,0.001708984375,0.6745098233222961,Normal-like Scan
0.6018035411834717,0.08587637543678284,0.5634900331497192,0.049639537930488586,0.03770923614501953,0.010000484064221382,0.02496337890625,0.09716796875,0.7137255072593689,Mass-like Pattern
0.574223518371582,0.09369266033172607,0.46110886335372925,0.015132888220250607,0.04973572492599487,0.012929549440741539,0.00146484375,0.000732421875,0.6745098233222961,Normal-like Scan
0.6020860075950623,0.1018633246421814,0.5427332520484924,0.05780244991183281,0.09078919887542725,0.009594929404556751,0.05419921875,0.148193359375,0.7647058963775635,Mass-like Pattern
0.602290153503418,0.08939766138792038,0.5472283363342285,0.05874215438961983,0.013233423233032227,0.009960301220417023,0.023681640625,0.09326171875,0.7098039388656616,Mass-like Pattern
0.6021283864974976,0.09221693128347397,0.5488808155059814,0.05613607168197632,0.06255453824996948,0.009773992002010345,0.0247802734375,0.089111328125,0.7176470756530762,Mass-like Pattern
0.5743025541305542,0.09397383779287338,0.4607307016849518,0.015291819348931313,0.04969358444213867,0.013157358393073082,0.0006103515625,0.000732421875,0.6745098233222961,Normal-like Scan
0.6010586619377136,0.08157015591859818,0.5646024942398071,0.03441473841667175,0.021191835403442383,0.00987702514976263,0.01959228515625,0.077880859375,0.7092141509056091,Mass-like Pattern
0.5741996169090271,0.09364116191864014,0.4607747495174408,0.01523724664002657,0.04959213733673096,0.01296546496450901,0.0006103515625,0.000732421875,0.6745098233222961,Normal-like Scan
0.6016007661819458,0.08707799762487411,0.5599839687347412,0.05446538329124451,0.043839991092681885,0.00991113856434822,0.02471923828125,0.095703125,0.7137255072593689,Mass-like Pattern
0.5796715021133423,0.09171566367149353,0.4821030795574188,0.024567726999521255,0.04037749767303467,0.013576701283454895,0.00469970703125,0.01416015625,0.6784313917160034,Localized Nodule-like Pattern
0.6018279790878296,0.08551223576068878,0.5434695482254028,0.05673971772193909,0.015399515628814697,0.009753366932272911,0.0235595703125,0.091064453125,0.7137255072593689,Mass-like Pattern
0.5791906118392944,0.09141817688941956,0.48110830783843994,0.024324066936969757,0.052272915840148926,0.013553330674767494,0.00433349609375,0.01318359375,0.6784313917160034,Localized Nodule-like Pattern
0.5798799395561218,0.09158281981945038,0.4805338382720947,0.02423502877354622,0.040107011795043945,0.013707589358091354,0.00457763671875,0.013671875,0.6784313917160034,Localized Nodule-like Pattern
0.6021429896354675,0.08276960253715515,0.5645105838775635,0.04685058817267418,0.02821934223175049,0.010002115741372108,0.02471923828125,0.0966796875,0.7137255072593689,Mass-like Pattern
0.5794505476951599,0.09111305326223373,0.47726812958717346,0.024232152849435806,0.0409466028213501,0.01369090098887682,0.0042724609375,0.010986328125,0.6784313917160034,Localized Nodule-like Pattern
0.5741591453552246,0.09387907385826111,0.46077761054039,0.015217619016766548,0.050156593322753906,0.01291348971426487,0.001953125,0.001953125,0.6745098233222961,Normal-like Scan
0.5745911598205566,0.09326449781656265,0.46252012252807617,0.015474685467779636,0.0502278208732605,0.013026666827499866,0.00146484375,0.001953125,0.6745098233222961,Normal-like Scan
0.5796836614608765,0.09175767749547958,0.4814654290676117,0.023973653092980385,0.03947800397872925,0.013677890412509441,0.0052490234375,0.015869140625,0.6823529601097107,Localized Nodule-like Pattern
0.6018147468566895,0.09143516421318054,0.5605670213699341,0.05516524985432625,0.0646321177482605,0.009862280450761318,0.02789306640625,0.10546875,0.7215686440467834,Mass-like Pattern
0.5798519849777222,0.09113726764917374,0.4825894236564636,0.02421444095671177,0.04030948877334595,0.013570187613368034,0.00555419921875,0.011962890625,0.6784313917160034,Localized Nodule-like Pattern
0.579714298248291,0.09123760461807251,0.4818771183490753,0.024707991629838943,0.04121661186218262,0.013545051217079163,0.00396728515625,0.01123046875,0.6784313917160034,Localized Nodule-like Pattern
0.602349042892456,0.08613835275173187,0.5567488074302673,0.05306372791528702,0.01532047986984253,0.010082857683300972,0.02386474609375,0.0927734375,0.7098039388656616,Mass-like Pattern
0.5792693495750427,0.09150680154561996,0.4823385775089264,0.02412731572985649,0.03879201412200928,0.013825608417391777,0.00543212890625,0.016357421875,0.6784313917160034,Localized Nodule-like Pattern
0.6020127534866333,0.09311803430318832,0.5312930941581726,0.05733523517847061,0.017998933792114258,0.009819161146879196,0.02484130859375,0.072021484375,0.7176470756530762,Mass-like Pattern
0.579792857170105,0.09134721755981445,0.48239028453826904,0.024535655975341797,0.04109984636306763,0.013582714833319187,0.00445556640625,0.012451171875,0.6784313917160034,Localized Nodule-like Pattern
0.6019100546836853,0.0911332219839096,0.5452972054481506,0.060049980878829956,0.03531801700592041,0.010010731406509876,0.02520751953125,0.099365234375,0.7137255072593689,Mass-like Pattern
0.6018832921981812,0.08448517322540283,0.5629940629005432,0.04659926891326904,0.020872533321380615,0.010015204548835754,0.02362060546875,0.094482421875,0.7098039388656616,Mass-like Pattern
0.579856276512146,0.09095273166894913,0.4826468825340271,0.024791762232780457,0.04740399122238159,0.013715539127588272,0.004638671875,0.01220703125,0.6784313917160034,Localized Nodule-like Pattern
0.6016058325767517,0.0919841006398201,0.5436848998069763,0.06002556532621384,0.03413712978363037,0.009971026331186295,0.0247802734375,0.09521484375,0.7137255072593689,Mass-like Pattern
0.5794208645820618,0.09151274710893631,0.48278188705444336,0.02378121390938759,0.05494213104248047,0.013800404965877533,0.0057373046875,0.016357421875,0.6784313917160034,Localized Nodule-like Pattern
0.5799574851989746,0.09195283055305481,0.4825262427330017,0.024272365495562553,0.05152130126953125,0.013634181581437588,0.00482177734375,0.014404296875,0.6784313917160034,Localized Nodule-like Pattern
0.6020660400390625,0.0848047211766243,0.5572352409362793,0.05329350754618645,0.032527148723602295,0.009998060762882233,0.0260009765625,0.098388671875,0.7176470756530762,Mass-like Pattern
0.5738207101821899,0.0940176472067833,0.4602203965187073,0.015494313091039658,0.051210641860961914,0.013121489435434341,0.00030517578125,0.0,0.6784313917160034,Normal-like Scan
0.5742546319961548,0.09387270361185074,0.46057945489883423,0.015627872198820114,0.05046534538269043,0.013039961457252502,0.00140380859375,0.000732421875,0.6745098233222961,Normal-like Scan
0.6019648313522339,0.09171366691589355,0.5432674884796143,0.05732182785868645,0.04970365762710571,0.0098456721752882,0.0240478515625,0.087158203125,0.7137255072593689,Mass-like Pattern
0.5742477178573608,0.09361548721790314,0.46152347326278687,0.015037626028060913,0.05001479387283325,0.012940325774252415,0.00213623046875,0.001708984375,0.6745098233222961,Normal-like Scan
0.5745189189910889,0.09409716725349426,0.46096622943878174,0.015263097360730171,0.04955577850341797,0.01302021462470293,0.00140380859375,0.00048828125,0.6745098233222961,Normal-like Scan
0.5744059085845947,0.09331342577934265,0.46205002069473267,0.015225758776068687,0.050289154052734375,0.012887685559689999,0.0010986328125,0.0009765625,0.6745098233222961,Normal-like Scan
0.5740380883216858,0.09356629103422165,0.46110984683036804,0.015178365632891655,0.050570130348205566,0.012984652072191238,0.00140380859375,0.000244140625,0.6745098233222961,Normal-like Scan
0.6018284559249878,0.09800628572702408,0.5259210467338562,0.060398951172828674,0.055409908294677734,0.009876981377601624,0.03472900390625,0.056884765625,0.729411780834198,Mass-like Pattern
0.5738683938980103,0.0940372422337532,0.460041344165802,0.015018956735730171,0.050192415714263916,0.012946497648954391,0.00164794921875,0.001953125,0.6745098233222961,Normal-like Scan
0.5798473954200745,0.0919826477766037,0.48255014419555664,0.02480468899011612,0.054961323738098145,0.01383883971720934,0.00555419921875,0.016845703125,0.6784313917160034,Localized Nodule-like Pattern
0.574333906173706,0.0940181240439415,0.46060431003570557,0.014896886423230171,0.049978435039520264,0.01281188428401947,0.00152587890625,0.0009765625,0.6745098233222961,Normal-like Scan
0.5742987394332886,0.09402977675199509,0.46029698848724365,0.014846621081233025,0.05009192228317261,0.012884833849966526,0.0010986328125,0.00146484375,0.6745098233222961,Normal-like Scan
0.5798031091690063,0.09176476299762726,0.48271387815475464,0.02398274838924408,0.03907346725463867,0.013797245919704437,0.0050048828125,0.016357421875,0.6784313917160034,Localized Nodule-like Pattern
0.5797061920166016,0.09102093428373337,0.482297420501709,0.023983227089047432,0.04401135444641113,0.01369919627904892,0.00396728515625,0.010498046875,0.6784313917160034,Localized Nodule-like Pattern
0.5791991949081421,0.09137256443500519,0.48100584745407104,0.024498317390680313,0.04089599847793579,0.013594415038824081,0.00433349609375,0.012939453125,0.6784313917160034,Localized Nodule-like Pattern
0.5739719867706299,0.09359004348516464,0.46090686321258545,0.015440696850419044,0.04989516735076904,0.013050759211182594,0.0006103515625,0.0,0.6745098233222961,Normal-like Scan
0.6023399233818054,0.08739080280065536,0.5484087467193604,0.05796185880899429,0.02853858470916748,0.009837983176112175,0.0235595703125,0.08837890625,0.7137255072593689,Mass-like Pattern
0.579192042350769,0.09160682559013367,0.4791044592857361,0.02437959611415863,0.041109442710876465,0.013737253844738007,0.00390625,0.010986328125,0.6784313917160034,Localized Nodule-like Pattern
0.5740838050842285,0.09386254101991653,0.4606187045574188,0.014954809099435806,0.051161348819732666,0.012857412919402122,0.00054931640625,0.000244140625,0.6745098233222961,Normal-like Scan
0.57958984375,0.09170061349868774,0.48086416721343994,0.02418428286910057,0.040005505084991455,0.013684200122952461,0.0047607421875,0.013427734375,0.6784313917160034,Localized Nodule-like Pattern
0.5798744559288025,0.09213371574878693,0.4826841950416565,0.024162741377949715,0.03924286365509033,0.013598235324025154,0.00537109375,0.01806640625,0.6784313917160034,Localized Nodule-like Pattern
0.5793272852897644,0.0909612849354744,0.4823644161224365,0.02474389225244522,0.04629528522491455,0.013761171139776707,0.00469970703125,0.011474609375,0.6784313917160034,Localized Nodule-like Pattern
0.5744794607162476,0.09386150538921356,0.46032091975212097,0.015205173753201962,0.048934876918792725,0.013006622903048992,0.00128173828125,0.0009765625,0.6745098233222961,Normal-like Scan
0.5744203329086304,0.09371821582317352,0.4614918529987335,0.015260225161910057,0.05077838897705078,0.012984560802578926,0.0006103515625,0.001708984375,0.6745098233222961,Normal-like Scan
0.6018767952919006,0.08824757486581802,0.5562471151351929,0.05746256560087204,0.0324329137802124,0.010068459436297417,0.02593994140625,0.100830078125,0.7137255072593689,Mass-like Pattern
0.6018011569976807,0.0846061185002327,0.5546482801437378,0.05374109372496605,0.011775672435760498,0.009830562397837639,0.02337646484375,0.08935546875,0.7098039388656616,Mass-like Pattern
0.6017971038818359,0.08708704262971878,0.5648705363273621,0.050629980862140656,0.046582043170928955,0.009947823360562325,0.02557373046875,0.0986328125,0.7137255072593689,Mass-like Pattern
0.5739909410476685,0.09345238655805588,0.46141716837882996,0.015407666563987732,0.049480140209198,0.013187446631491184,0.00164794921875,0.0,0.6745098233222961,Normal-like Scan
0.6020122766494751,0.08915725350379944,0.5569134950637817,0.05609537661075592,0.05440741777420044,0.009840959683060646,0.02423095703125,0.096923828125,0.7137255072593689,Mass-like Pattern
0.5744930505752563,0.0935484766960144,0.4615473747253418,0.01536649838089943,0.050615549087524414,0.01292944885790348,0.0018310546875,0.001220703125,0.6745098233222961,Normal-like Scan
0.5740619897842407,0.09357301890850067,0.4607728123664856,0.014793484471738338,0.04910522699356079,0.013067085295915604,0.00146484375,0.0009765625,0.6745098233222961,Normal-like Scan
0.6017724275588989,0.08916261047124863,0.5478736162185669,0.05848795920610428,0.017450332641601562,0.00996428169310093,0.02459716796875,0.09375,0.7137255072593689,Mass-like Pattern
0.5745773315429688,0.09393107146024704,0.46098536252975464,0.014884918928146362,0.05061650276184082,0.012928546406328678,0.00189208984375,0.002685546875,0.6745098233222961,Normal-like Scan
0.5745301246643066,0.09368298947811127,0.46123814582824707,0.015057731419801712,0.05026370286941528,0.012962277047336102,0.00067138671875,0.000244140625,0.6784313917160034,Normal-like Scan
0.574453592300415,0.09353814274072647,0.46161824464797974,0.015266448259353638,0.04949212074279785,0.013061631470918655,0.0010986328125,0.00146484375,0.6745098233222961,Normal-like Scan
0.5744698643684387,0.09337793290615082,0.4617771506309509,0.01496773399412632,0.04961073398590088,0.012925093062222004,0.0015869140625,0.001220703125,0.6745098233222961,Normal-like Scan
0.5794482231140137,0.0908823236823082,0.48179763555526733,0.024371936917304993,0.041899263858795166,0.0136509845033288,0.0045166015625,0.01220703125,0.6784313917160034,Localized Nodule-like Pattern
0.5737957954406738,0.09374480694532394,0.46015721559524536,0.015012732706964016,0.04918855428695679,0.013030841946601868,0.00103759765625,0.000244140625,0.6745098233222961,Normal-like Scan
0.6019928455352783,0.08702588081359863,0.5561255216598511,0.05324564129114151,0.0119781494140625,0.01010982133448124,0.0245361328125,0.0947265625,0.7098039388656616,Mass-like Pattern
0.5740835666656494,0.0936761274933815,0.4612601399421692,0.015005073510110378,0.050541460514068604,0.01303332019597292,0.00128173828125,0.00244140625,0.6745098233222961,Normal-like Scan
0.5745127201080322,0.09377475827932358,0.4612237811088562,0.015221928246319294,0.05037623643875122,0.013028541579842567,0.001953125,0.001953125,0.6745098233222961,Normal-like Scan
0.5742269158363342,0.09358015656471252,0.46133482456207275,0.015048636123538017,0.05024993419647217,0.012982754036784172,0.00164794921875,0.002197265625,0.6745098233222961,Normal-like Scan
0.6019054651260376,0.08866152912378311,0.5510780811309814,0.05796808376908302,0.02130955457687378,0.010028135031461716,0.0255126953125,0.09814453125,0.7137255072593689,Mass-like Pattern
0.5744777917861938,0.09381816536188126,0.4612266421318054,0.014857152476906776,0.04931354522705078,0.012941527180373669,0.00103759765625,0.001220703125,0.6745098233222961,Normal-like Scan
0.5795183181762695,0.09060553461313248,0.48196613788604736,0.02360839955508709,0.04222339391708374,0.01363773550838232,0.0045166015625,0.01220703125,0.6784313917160034,Localized Nodule-like Pattern
0.6020491123199463,0.08827341347932816,0.5560307502746582,0.057069070637226105,0.034962356090545654,0.009997539222240448,0.0245361328125,0.09765625,0.7137255072593689,Mass-like Pattern
0.5746009945869446,0.09324423968791962,0.46188151836395264,0.014889227226376534,0.0490727424621582,0.01289493590593338,0.00164794921875,0.0009765625,0.6745098233222961,Normal-like Scan
0.6016431450843811,0.09794529527425766,0.5204360485076904,0.05788957327604294,0.04861414432525635,0.009799239225685596,0.0340576171875,0.052734375,0.729411780834198,Mass-like Pattern
0.574460506439209,0.09350519627332687,0.46143630146980286,0.015239160507917404,0.05020397901535034,0.01301994826644659,0.00225830078125,0.0009765625,0.6745098233222961,Normal-like Scan
0.5744847059249878,0.09374091774225235,0.46137791872024536,0.015224321745336056,0.050591230392456055,0.013082177378237247,0.00146484375,0.001708984375,0.6745098233222961,Normal-like Scan
0.5741512775421143,0.09347347915172577,0.46133387088775635,0.015292776748538017,0.049162328243255615,0.012965403497219086,0.001220703125,0.00146484375,0.6745098233222961,Normal-like Scan
0.6023423075675964,0.08749768137931824,0.5570206642150879,0.056021180003881454,0.023134946823120117,0.010199911892414093,0.025146484375,0.1005859375,0.7137255072593689,Mass-like Pattern
0.5795008540153503,0.09145043045282364,0.48167988657951355,0.024431295692920685,0.04447758197784424,0.013567817397415638,0.00360107421875,0.009521484375,0.6823529601097107,Localized Nodule-like Pattern
0.5745799541473389,0.09334905445575714,0.4614669680595398,0.015238682739436626,0.04951119422912598,0.012844811193645,0.00091552734375,0.000244140625,0.6745098233222961,Normal-like Scan
0.6022980213165283,0.09376154094934464,0.5371543169021606,0.059768978506326675,0.045765817165374756,0.00981045514345169,0.02740478515625,0.078125,0.7254902124404907,Mass-like Pattern
0.5796399116516113,0.09116675704717636,0.4823060631752014,0.0243733748793602,0.04355901479721069,0.013571904972195625,0.00360107421875,0.0107421875,0.6784313917160034,Localized Nodule-like Pattern
0.5738103985786438,0.09401686489582062,0.4608733654022217,0.015612552873790264,0.05008423328399658,0.013060620054602623,0.00177001953125,0.001708984375,0.6745098233222961,Normal-like Scan
0.5740638971328735,0.09366162121295929,0.4608331322669983,0.015257831662893295,0.05012202262878418,0.012926306575536728,0.00140380859375,0.00341796875,0.6745098233222961,Normal-like Scan
0.6020210981369019,0.08913572132587433,0.5501934289932251,0.05665212124586105,0.04364752769470215,0.00987965241074562,0.02386474609375,0.09326171875,0.7137255072593689,Mass-like Pattern
0.5737682580947876,0.09363878518342972,0.46046072244644165,0.015388518571853638,0.04909425973892212,0.012978285551071167,0.00177001953125,0.0029296875,0.6745098233222961,Normal-like Scan
0.5741446018218994,0.09386175125837326,0.46135684847831726,0.01484470721334219,0.049604594707489014,0.012938521802425385,0.00152587890625,0.00146484375,0.6745098233222961,Normal-like Scan
0.5798196196556091,0.09119095653295517,0.48132947087287903,0.0246380977332592,0.04165327548980713,0.013636309653520584,0.0037841796875,0.0107421875,0.6823529601097107,Localized Nodule-like Pattern
0.6017712354660034,0.09053251147270203,0.5501972436904907,0.05922085791826248,0.03813284635543823,0.010034133680164814,0.02569580078125,0.09912109375,0.7137255072593689,Mass-like Pattern
0.5749129056930542,0.09352476894855499,0.46214479207992554,0.015140548348426819,0.04973095655441284,0.013063577935099602,0.00079345703125,0.001220703125,0.6745098233222961,Normal-like Scan
0.6019596457481384,0.08585033565759659,0.5600356459617615,0.05287080630660057,0.039583802223205566,0.009946586564183235,0.0250244140625,0.09619140625,0.7137255072593689,Mass-like Pattern
0.5799497961997986,0.09137913584709167,0.48281824588775635,0.023593559861183167,0.039965271949768066,0.01357058435678482,0.00543212890625,0.01416015625,0.6784313917160034,Localized Nodule-like Pattern
0.5739719867706299,0.09401648491621017,0.46011221408843994,0.015229109674692154,0.0498051643371582,0.01315378025174141,0.0009765625,0.00048828125,0.6745098233222961,Normal-like Scan
0.5742391347885132,0.09379074722528458,0.4609193205833435,0.015170706436038017,0.04993921518325806,0.012987175956368446,0.00079345703125,0.0,0.6745098233222961,Normal-like Scan
0.5797971487045288,0.09165630489587784,0.48043811321258545,0.024016734212636948,0.05524754524230957,0.013711420819163322,0.00457763671875,0.01513671875,0.6784313917160034,Localized Nodule-like Pattern
0.5738271474838257,0.09401210397481918,0.460205078125,0.01505342498421669,0.04914504289627075,0.012985705398023129,0.00115966796875,0.0,0.6745098233222961,Normal-like Scan
0.6022075414657593,0.0961141288280487,0.5204035043716431,0.05730459466576576,0.004938840866088867,0.009879590012133121,0.031005859375,0.06298828125,0.7254902124404907,Mass-like Pattern
0.5745760798454285,0.0939893051981926,0.4612429141998291,0.015169749036431313,0.05039489269256592,0.012961702421307564,0.0008544921875,0.0,0.6745098233222961,Normal-like Scan
0.5797442197799683,0.09179023653268814,0.4793887734413147,0.02466442622244358,0.03969389200210571,0.01377376914024353,0.0047607421875,0.015869140625,0.6784313917160034,Localized Nodule-like Pattern
0.5791187882423401,0.09170921891927719,0.4807923436164856,0.024359488859772682,0.03995382785797119,0.013670329004526138,0.0050048828125,0.0146484375,0.6784313917160034,Localized Nodule-like Pattern
0.5797083377838135,0.09159429371356964,0.4813658595085144,0.024513155221939087,0.04065132141113281,0.013612000271677971,0.00360107421875,0.01123046875,0.6784313917160034,Localized Nodule-like Pattern
0.5742555856704712,0.09362603724002838,0.46158087253570557,0.0152180977165699,0.05061084032058716,0.01309133693575859,0.0003662109375,0.00048828125,0.6745098233222961,Normal-like Scan
0.6018851399421692,0.08847372978925705,0.5514581203460693,0.058503758162260056,0.020611166954040527,0.010050131008028984,0.02459716796875,0.098388671875,0.7098039388656616,Mass-like Pattern
0.6023229360580444,0.08525796234607697,0.5673990845680237,0.04258818179368973,0.04980611801147461,0.009941000491380692,0.02471923828125,0.09423828125,0.7176470756530762,Mass-like Pattern
0.6021530032157898,0.08964485675096512,0.5455595254898071,0.053406961262226105,0.0038243532180786133,0.009977152571082115,0.0257568359375,0.093017578125,0.7137255072593689,Mass-like Pattern
0.6015041470527649,0.08704537898302078,0.5560192465782166,0.05476122349500656,0.012860894203186035,0.010061301290988922,0.02374267578125,0.0947265625,0.7098039388656616,Mass-like Pattern
0.5800836086273193,0.09163375198841095,0.48047351837158203,0.0244346484541893,0.04059189558029175,0.013593096286058426,0.004150390625,0.0126953125,0.6823529601097107,Localized Nodule-like Pattern
0.5737850666046143,0.09361910820007324,0.4604473114013672,0.014924172312021255,0.049173831939697266,0.013034794479608536,0.0013427734375,0.00146484375,0.6745098233222961,Normal-like Scan
0.6021056175231934,0.09021108597517014,0.548583984375,0.05964164435863495,0.030181884765625,0.009963338263332844,0.02642822265625,0.101806640625,0.7137255072593689,Mass-like Pattern
0.6015266180038452,0.09683693200349808,0.5336426496505737,0.06082165613770485,0.0560297966003418,0.009914973750710487,0.0323486328125,0.077880859375,0.729411780834198,Mass-like Pattern
0.5795747637748718,0.09158246964216232,0.47980910539627075,0.024916227906942368,0.038794875144958496,0.013714468106627464,0.0048828125,0.015625,0.6784313917160034,Localized Nodule-like Pattern
0.5741488933563232,0.09374824166297913,0.4609403610229492,0.014849493280053139,0.0509037971496582,0.0128342155367136,0.00054931640625,0.0,0.6745098233222961,Normal-like Scan
0.5798705816268921,0.09197017550468445,0.4823184907436371,0.024569643661379814,0.05632418394088745,0.013711772859096527,0.00469970703125,0.015869140625,0.6784313917160034,Localized Nodule-like Pattern
0.6017686128616333,0.08529584109783173,0.5663172602653503,0.04265998676419258,0.05260753631591797,0.009899191558361053,0.025146484375,0.095703125,0.7137255072593689,Mass-like Pattern
0.5794017314910889,0.09128707647323608,0.48093023896217346,0.024219708517193794,0.040474653244018555,0.013525223359465599,0.0040283203125,0.0107421875,0.6784313917160034,Localized Nodule-like Pattern
0.5796939730644226,0.09140658378601074,0.4780857563018799,0.02419433742761612,0.0408552885055542,0.01348145492374897,0.00372314453125,0.01171875,0.6784313917160034,Localized Nodule-like Pattern
0.5743061304092407,0.09370925277471542,0.4614028036594391,0.01527697965502739,0.04991525411605835,0.01304055005311966,0.00128173828125,0.00048828125,0.6745098233222961,Normal-like Scan
0.601831316947937,0.0890737995505333,0.5466797351837158,0.05666887015104294,0.018689215183258057,0.009946616366505623,0.02447509765625,0.094482421875,0.7137255072593689,Mass-like Pattern
0.5796908736228943,0.09250601381063461,0.4821940064430237,0.02422449365258217,0.05926680564880371,0.013625232502818108,0.00543212890625,0.019287109375,0.6784313917160034,Localized Nodule-like Pattern
0.579948902130127,0.09161441028118134,0.4829963445663452,0.023682599887251854,0.03893423080444336,0.013730278238654137,0.00579833984375,0.01708984375,0.6823529601097107,Localized Nodule-like Pattern
0.5795791149139404,0.09212888777256012,0.4821834862232208,0.024559112265706062,0.058904409408569336,0.013648509979248047,0.0052490234375,0.01611328125,0.6784313917160034,Localized Nodule-like Pattern
0.5740700960159302,0.09363418817520142,0.4604875147342682,0.015357403084635735,0.050312578678131104,0.012889805249869823,0.00048828125,0.0,0.6745098233222961,Normal-like Scan
0.5740610361099243,0.09333915263414383,0.46084752678871155,0.01508358120918274,0.0499420166015625,0.013065231963992119,0.00140380859375,0.001220703125,0.6745098233222961,Normal-like Scan
0.5797186493873596,0.0907401442527771,0.4832586646080017,0.023975567892193794,0.045624613761901855,0.013651692308485508,0.004150390625,0.01220703125,0.6784313917160034,Localized Nodule-like Pattern
0.5741852521896362,0.09326629340648651,0.4614851474761963,0.015219056978821754,0.04996830224990845,0.012940775603055954,0.00140380859375,0.00146484375,0.6745098233222961,Normal-like Scan
0.5748599767684937,0.0935581848025322,0.4619159698486328,0.015133367851376534,0.04961848258972168,0.012935514561831951,0.0023193359375,0.00244140625,0.6745098233222961,Normal-like Scan
0.5795862674713135,0.0917976126074791,0.48202455043792725,0.02495356649160385,0.03913569450378418,0.013831629417836666,0.00518798828125,0.01611328125,0.6784313917160034,Localized Nodule-like Pattern
0.5794069766998291,0.09118036180734634,0.4819087088108063,0.024730969220399857,0.04310941696166992,0.01378398947417736,0.00323486328125,0.010009765625,0.6784313917160034,Localized Nodule-like Pattern
0.6021010875701904,0.09268386662006378,0.5447543263435364,0.0578000545501709,0.054799556732177734,0.00994703359901905,0.0247802734375,0.093994140625,0.7176470756530762,Mass-like Pattern
0.5736376047134399,0.09364057332277298,0.4606301784515381,0.015155866742134094,0.04969930648803711,0.012943069450557232,0.00250244140625,0.001953125,0.6745098233222961,Normal-like Scan
0.5743604898452759,0.09347393363714218,0.4611797332763672,0.015177886933088303,0.04970031976699829,0.012804063968360424,0.00177001953125,0.00146484375,0.6745098233222961,Normal-like Scan
0.5740859508514404,0.09351278096437454,0.46070390939712524,0.01467476598918438,0.04939347505569458,0.012928024865686893,0.001220703125,0.0,0.6745098233222961,Normal-like Scan
0.5794261693954468,0.09156380593776703,0.4817669987678528,0.023993758484721184,0.03953641653060913,0.013555585406720638,0.00469970703125,0.013671875,0.6784313917160034,Localized Nodule-like Pattern
0.5796676874160767,0.09158354252576828,0.48200827836990356,0.024587832391262054,0.049070775508880615,0.013634761795401573,0.0042724609375,0.01318359375,0.6784313917160034,Localized Nodule-like Pattern
0.5796748399734497,0.09163889288902283,0.47873008251190186,0.024681661278009415,0.049069881439208984,0.013540154322981834,0.004638671875,0.013671875,0.6784313917160034,Localized Nodule-like Pattern
